1,18.727
1,18.762
1,9.5237
1,12.74
1,9.1595
1,11.068
1,13.396
1,16.76
1,14.663
1,9.7998
2,15.123
2,14.908
2,10.168
2,13.256
2,10.199
2,10.398
2,8.8758
2,14.857
2,16.452
2,10.023
3,13.35
3,10.033
3,1.0191
3,5.1569
3,5.9669
3,8.9932
3,7.95
3,10.917
3,14.402
3,3.169
4,16.89
4,17.493
4,12.445
4,16.26
4,7.0657
4,11.125
4,14.123
4,13.998
4,16.184
4,8.3462
