1,4.5332
1,0.98193
1,0.67763
1,0.6445
1,0.8884
1,2.0861
1,1.2535
1,1.1449
1,0.93499
1,3.178
1,1.0976
1,1.1756
1,0.82811
1,1.2612
1,1.0699
1,0.76634
1,0.74347
1,2.8325
1,0.62826
1,0.73658
2,1.7362
2,1.3965
2,2.126
2,1.8677
2,1.6418
2,2.5197
2,0.87911
2,3.2119
2,2.3793
2,4.8158
2,1.8237
2,1.2452
2,2.0966
2,1.4777
2,2.3638
2,1.7443
2,1.3159
2,1.4514
2,3.7913
2,1.8389
3,1.5054
3,0.69348
3,0.59559
3,0.71181
3,2.1476
3,1.8
3,1.9642
3,2.4497
3,1.3782
3,5.3552
3,2.0225
3,1.2468
3,0.88823
3,1.9703
3,2.9328
3,0.62526
3,0.567
3,0.84853
3,1.2374
3,0.68042
4,2.0321
4,1.2396
4,1.679
4,3.3815
4,2.0101
4,1.4244
4,1.2913
4,2.4318
4,2.7407
4,0.96878
4,1.1991
4,1.8491
4,2.538
4,5.2456
4,0.65648
4,1.7675
4,1.5151
4,2.3311
4,2.5257
4,3.1869
